site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
northfieldfarm,1,CFPGM,sam2,1.89,0.011983131651614272,265850,0.3999735911892182,5.795212765957447,0.1706758304696449,0.8511717853793063,0.6208392977714539,0.2125621885061264,2.7489469656753434
northfieldfarm,1,CFPGM,sam2mask,1.91,0.011983131651614272,265850,0.3999735911892182,2.853723404255319,0.3275309207512597,0.8736051242909959,0.5143751502037048,0.13892598450183868,1.944604932591352
northfieldfarm,1,CFPGM,sam2iter,1.96,0.011983131651614272,265850,0.3999735911892182,4.401595744680851,0.21507627879150465,0.9233127716966215,0.9848200082778931,0.13866649568080902,1.844682723338072
northfieldfarm,1,CFPGM,sam2auto,7.39,0.011983131651614272,265850,0.3999735911892182,0.7273936170212766,0.7273936170212766,0.7444076578029694,0.19473108649253845,0.1506926417350769,3.6778757918703895
northfieldfarm,2,CFPGM,sam2,1.99,0.02477408411663763,181864,0.3999735911892182,4.019961365099807,0.24875860964279994,0.9309752969050106,0.8562714457511902,0.09844210743904114,6.407509686719289
northfieldfarm,2,CFPGM,sam2mask,2.02,0.02477408411663763,181864,0.3999735911892182,3.168061815840309,0.31565040650406506,0.9011832940084914,0.7056931853294373,0.09901868551969528,8.039022925838342
northfieldfarm,2,CFPGM,sam2iter,2.1,0.02477408411663763,181864,0.3999735911892182,3.793947198969736,0.2635777325186694,0.9302127927254396,0.8226915597915649,0.10049047321081161,6.486252738029502
northfieldfarm,2,CFPGM,sam2auto,4.2,0.02477408411663763,181864,0.3999735911892182,0.7720540888602705,0.7720540888602705,0.8767720342166081,0.24768948554992676,0.11088290810585022,10.0948568991982
northfieldfarm,3,CFPGM,sam2,1.71,0.012268044585388245,80840,0.3999735911892182,3.406735751295337,0.2905918057663126,0.9523336033643356,1.640941858291626,0.1447327882051468,4.1422645835133975
northfieldfarm,3,CFPGM,sam2mask,1.68,0.012268044585388245,80840,0.3999735911892182,1.305699481865285,0.6451016635859519,0.8923405603328138,0.673038125038147,0.17708446085453033,6.101255268806568
